chrom	start	end	hit_type	alt_hit_type	hits	alt_hits	pair_prop	alt_prop	pair_totprop	pair_totgoodprop	pair_totcloseprop	winsize	winstep	pair_fpkm	alt_fpkm	pair_prop_fpkm	alt_prop_fpkm	
2R	19210000	19310000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
2R	19220000	19320000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
2R	19230000	19330000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
2R	19240000	19340000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
2R	19250000	19350000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
2R	19260000	19360000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
2R	19270000	19370000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
2R	19280000	19380000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
2R	19290000	19390000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
2R	19300000	19400000	paired	self	1	126	0.0078740157	0.99212598	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76327554	0.0078740157	0.99212598
2R	19310000	19410000	paired	self	1	126	0.0078740157	0.99212598	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76327554	0.0078740157	0.99212598
2R	19320000	19420000	paired	self	1	126	0.0078740157	0.99212598	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76327554	0.0078740157	0.99212598
2R	19330000	19430000	paired	self	1	126	0.0078740157	0.99212598	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76327554	0.0078740157	0.99212598
2R	19340000	19440000	paired	self	1	126	0.0078740157	0.99212598	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76327554	0.0078740157	0.99212598
2R	19350000	19450000	paired	self	1	126	0.0078740157	0.99212598	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76327554	0.0078740157	0.99212598
2R	19360000	19460000	paired	self	1	126	0.0078740157	0.99212598	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76327554	0.0078740157	0.99212598
2R	19370000	19470000	paired	self	1	126	0.0078740157	0.99212598	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76327554	0.0078740157	0.99212598
2R	19380000	19480000	paired	self	1	126	0.0078740157	0.99212598	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76327554	0.0078740157	0.99212598
2R	19390000	19490000	paired	self	1	126	0.0078740157	0.99212598	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76327554	0.0078740157	0.99212598
2R	19400000	19500000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
2R	19410000	19510000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
2R	19420000	19520000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
2R	19430000	19530000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
2R	19440000	19540000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
2R	19450000	19550000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
2R	19460000	19560000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
2R	19470000	19570000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
2R	19480000	19580000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
2R	19490000	19590000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
2R	19900000	20000000	paired	self	1	148	0.0067114094	0.99328859	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89654588	0.0067114094	0.99328859
2R	19910000	20010000	paired	self	1	148	0.0067114094	0.99328859	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89654588	0.0067114094	0.99328859
2R	19920000	20020000	paired	self	1	148	0.0067114094	0.99328859	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89654588	0.0067114094	0.99328859
2R	19930000	20030000	paired	self	1	148	0.0067114094	0.99328859	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89654588	0.0067114094	0.99328859
2R	19940000	20040000	paired	self	1	148	0.0067114094	0.99328859	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89654588	0.0067114094	0.99328859
2R	19950000	20050000	paired	self	1	148	0.0067114094	0.99328859	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89654588	0.0067114094	0.99328859
2R	19960000	20060000	paired	self	1	148	0.0067114094	0.99328859	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89654588	0.0067114094	0.99328859
2R	19970000	20070000	paired	self	1	148	0.0067114094	0.99328859	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89654588	0.0067114094	0.99328859
2R	19980000	20080000	paired	self	1	148	0.0067114094	0.99328859	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89654588	0.0067114094	0.99328859
2R	19990000	20090000	paired	self	1	148	0.0067114094	0.99328859	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89654588	0.0067114094	0.99328859
2R	21900000	22000000	paired	self	1	116	0.0085470085	0.99145299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.70269812	0.0085470085	0.99145299
2R	21910000	22010000	paired	self	1	116	0.0085470085	0.99145299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.70269812	0.0085470085	0.99145299
2R	21920000	22020000	paired	self	1	116	0.0085470085	0.99145299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.70269812	0.0085470085	0.99145299
2R	21930000	22030000	paired	self	1	116	0.0085470085	0.99145299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.70269812	0.0085470085	0.99145299
2R	21940000	22040000	paired	self	1	116	0.0085470085	0.99145299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.70269812	0.0085470085	0.99145299
2R	21950000	22050000	paired	self	1	116	0.0085470085	0.99145299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.70269812	0.0085470085	0.99145299
2R	21960000	22060000	paired	self	1	116	0.0085470085	0.99145299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.70269812	0.0085470085	0.99145299
2R	21970000	22070000	paired	self	1	116	0.0085470085	0.99145299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.70269812	0.0085470085	0.99145299
2R	21980000	22080000	paired	self	1	116	0.0085470085	0.99145299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.70269812	0.0085470085	0.99145299
2R	21990000	22090000	paired	self	1	116	0.0085470085	0.99145299	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.70269812	0.0085470085	0.99145299
2R	22300000	22400000	paired	self	1	73	0.013513514	0.98648649	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.4422152	0.013513514	0.98648649
2R	22310000	22410000	paired	self	1	73	0.013513514	0.98648649	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.4422152	0.013513514	0.98648649
2R	22320000	22420000	paired	self	1	73	0.013513514	0.98648649	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.4422152	0.013513514	0.98648649
2R	22330000	22430000	paired	self	1	73	0.013513514	0.98648649	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.4422152	0.013513514	0.98648649
2R	22340000	22440000	paired	self	1	73	0.013513514	0.98648649	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.4422152	0.013513514	0.98648649
2R	22350000	22450000	paired	self	1	73	0.013513514	0.98648649	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.4422152	0.013513514	0.98648649
2R	22360000	22460000	paired	self	1	73	0.013513514	0.98648649	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.4422152	0.013513514	0.98648649
2R	22370000	22470000	paired	self	1	73	0.013513514	0.98648649	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.4422152	0.013513514	0.98648649
2R	22380000	22480000	paired	self	1	73	0.013513514	0.98648649	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.4422152	0.013513514	0.98648649
2R	22390000	22490000	paired	self	1	73	0.013513514	0.98648649	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.4422152	0.013513514	0.98648649
2R	25200000	25300000	paired	self	1	70	0.014084507	0.98591549	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.42404197	0.014084507	0.98591549
2R	25210000	25310000	paired	self	1	70	0.014084507	0.98591549	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.42404197	0.014084507	0.98591549
2R	25220000	25320000	paired	self	1	70	0.014084507	0.98591549	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.42404197	0.014084507	0.98591549
2R	25230000	25330000	paired	self	1	70	0.014084507	0.98591549	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.42404197	0.014084507	0.98591549
2R	25240000	25340000	paired	self	1	70	0.014084507	0.98591549	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.42404197	0.014084507	0.98591549
2R	25250000	25350000	paired	self	1	70	0.014084507	0.98591549	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.42404197	0.014084507	0.98591549
2R	25260000	25360000	paired	self	1	70	0.014084507	0.98591549	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.42404197	0.014084507	0.98591549
2R	25270000	25370000	paired	self	1	70	0.014084507	0.98591549	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.42404197	0.014084507	0.98591549
2R	25280000	25380000	paired	self	1	70	0.014084507	0.98591549	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.42404197	0.014084507	0.98591549
2R	25290000	25390000	paired	self	1	70	0.014084507	0.98591549	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.42404197	0.014084507	0.98591549
3L	900000	1000000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	910000	1010000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	920000	1020000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	930000	1030000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	940000	1040000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	950000	1050000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	960000	1060000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	970000	1070000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	980000	1080000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	990000	1090000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	2300000	2400000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3L	2310000	2410000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3L	2320000	2420000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3L	2330000	2430000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3L	2340000	2440000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3L	2350000	2450000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3L	2360000	2460000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3L	2370000	2470000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3L	2380000	2480000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3L	2390000	2490000	paired	self	1	110	0.009009009	0.99099099	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.66635166	0.009009009	0.99099099
3L	2800000	2900000	paired	self	1	113	0.0087719298	0.99122807	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.68452489	0.0087719298	0.99122807
3L	2810000	2910000	paired	self	1	113	0.0087719298	0.99122807	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.68452489	0.0087719298	0.99122807
3L	2820000	2920000	paired	self	1	113	0.0087719298	0.99122807	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.68452489	0.0087719298	0.99122807
3L	2830000	2930000	paired	self	1	113	0.0087719298	0.99122807	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.68452489	0.0087719298	0.99122807
3L	2840000	2940000	paired	self	1	113	0.0087719298	0.99122807	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.68452489	0.0087719298	0.99122807
3L	2850000	2950000	paired	self	1	113	0.0087719298	0.99122807	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.68452489	0.0087719298	0.99122807
3L	2860000	2960000	paired	self	1	113	0.0087719298	0.99122807	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.68452489	0.0087719298	0.99122807
3L	2870000	2970000	paired	self	1	113	0.0087719298	0.99122807	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.68452489	0.0087719298	0.99122807
3L	2880000	2980000	paired	self	1	113	0.0087719298	0.99122807	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.68452489	0.0087719298	0.99122807
3L	2890000	2990000	paired	self	1	113	0.0087719298	0.99122807	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.68452489	0.0087719298	0.99122807
3L	3900000	4000000	paired	self	1	142	0.006993007	0.99300699	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.86019942	0.006993007	0.99300699
3L	3910000	4010000	paired	self	1	142	0.006993007	0.99300699	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.86019942	0.006993007	0.99300699
3L	3920000	4020000	paired	self	1	142	0.006993007	0.99300699	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.86019942	0.006993007	0.99300699
3L	3930000	4030000	paired	self	1	142	0.006993007	0.99300699	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.86019942	0.006993007	0.99300699
3L	3940000	4040000	paired	self	1	142	0.006993007	0.99300699	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.86019942	0.006993007	0.99300699
3L	3950000	4050000	paired	self	1	142	0.006993007	0.99300699	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.86019942	0.006993007	0.99300699
3L	3960000	4060000	paired	self	1	142	0.006993007	0.99300699	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.86019942	0.006993007	0.99300699
3L	3970000	4070000	paired	self	1	142	0.006993007	0.99300699	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.86019942	0.006993007	0.99300699
3L	3980000	4080000	paired	self	1	142	0.006993007	0.99300699	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.86019942	0.006993007	0.99300699
3L	3990000	4090000	paired	self	1	142	0.006993007	0.99300699	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.86019942	0.006993007	0.99300699
3L	4000000	4100000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3L	4010000	4110000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3L	4020000	4120000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3L	4030000	4130000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3L	4040000	4140000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3L	4050000	4150000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3L	4060000	4160000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3L	4070000	4170000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3L	4080000	4180000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3L	4090000	4190000	paired	self	1	165	0.0060240964	0.9939759	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.9995275	0.0060240964	0.9939759
3L	5400000	5500000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	5410000	5510000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	5420000	5520000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
3L	5430000	5530000	paired	self	2	132	0.014925373	0.98507463	2.0006202e-05	2.4153423e-05	2.4207214e-05	100000	10000	0.012115485	0.799622	0.014925373	0.98507463
